source_id,ra_deg,dec_deg,paralaxe_mas,erro_paralaxe_mas,pmra_mas_ano,pmdec_mas_ano,vel_radial_km_s,G_mag,BP_RP
2980822034888930176,73.102295,-16.823693,63.1315,0.0251,122.0652,-210.6215,24.79,10.4468,2.5300
6408509574103239552,336.102065,-58.437292,63.1110,0.1043,-77.9280,-38.0945,14.99,13.5391,3.3696
6868221463056407168,295.553371,-20.764012,63.0961,0.0280,-10.2907,-154.2564,-1.95,12.7099,3.0639
5381146215717550336,176.395779,-40.933493,63.0717,0.0271,-289.4268,-130.0648,14.64,12.7223,2.9911
2372192767809294592,15.838772,-13.799431,63.0678,0.0344,73.1877,33.1532,15.41,10.6284,2.4768
6131272458806020736,185.751103,-46.620549,63.0521,0.0243,-752.2968,-346.4658,10.14,12.1572,2.9183
309977380415042432,17.346321,29.825647,63.0080,0.1739,1011.2685,368.2271,,17.5653,4.6322
2372192389852176768,15.837701,-13.806213,62.9795,0.0324,76.0307,41.8539,14.99,10.8631,2.5426
5565156633450986752,107.756214,-38.416464,62.9159,0.0361,373.4699,-782.7900,,14.6373,3.7829
1331106782752978688,247.101437,36.774387,62.9109,0.0143,-494.2303,746.6978,,13.7831,0.1874
4567274927017734400,260.476825,21.430916,62.9098,0.0446,-159.8074,246.5016,-36.95,12.4558,2.9660
4277318077096011264,274.073932,1.521430,62.9077,0.0253,-408.6869,-638.1675,-30.20,11.4427,2.4966
1384195086792268800,238.171564,42.454315,62.9028,0.0807,438.8387,629.5406,-55.99,4.4243,0.7845
5075243629687810560,48.577279,-23.157505,62.9006,0.0503,331.2368,170.8477,32.37,11.3261,2.6871
2723557788822526720,333.150248,8.550242,62.8785,0.0223,106.3801,-671.1541,8.19,10.9082,2.4598
2391670474561181440,352.557480,-20.391871,62.8679,0.0759,314.4313,-204.7759,,9.9371,2.5423
4623882630333283328,79.249799,-78.293972,62.8413,0.0178,44.7781,-1124.8329,46.47,10.7759,2.5129
2999254213453678720,89.169312,-10.309937,62.8396,0.0231,-27.8085,127.7475,23.07,11.9471,2.7754
3407611182744289152,76.865031,18.645132,62.8252,0.1094,534.6739,18.4488,20.60,4.7325,0.8441
549890302202250112,62.057805,74.381013,62.8241,0.0183,672.3329,-596.8675,3.53,12.0502,2.6875
6124711741640147712,212.737753,-31.289762,62.8142,0.0242,-320.4518,126.8898,-13.68,9.9313,2.1551
2473608009504466688,12.530589,-10.645349,62.8022,0.0951,-228.0311,-229.5775,8.21,5.0295,0.6864
6463883281779253120,316.307853,-55.067080,62.7944,0.0303,44.5435,-327.4331,25.96,12.5135,2.9294
4928644747924606848,17.257890,-51.013378,62.7890,0.0748,219.3848,78.3479,,16.6470,4.9023
5864005027836957952,202.913858,-65.218166,62.7810,0.0923,-17.3619,12.2014,,17.3547,4.9933
2788757282161376512,15.812772,20.098462,62.7655,0.1164,676.2820,27.1825,21.33,11.6852,2.7844
2788769028896753664,15.812158,20.098083,62.7652,0.0269,672.1633,50.9617,21.02,10.6638,2.3303
1537992501630401920,185.476354,42.131593,62.7385,0.0181,174.5326,-516.2391,13.08,8.7531,1.7163
1052520154368111872,155.790746,63.462512,62.7324,0.0175,299.9411,222.0275,,14.5929,0.5595
543789661932658432,57.165532,73.541913,62.6688,0.0149,400.0558,-268.8935,-7.82,10.3980,2.1770
68553931516671488,54.874378,24.968241,62.6541,0.0320,116.2187,196.9323,12.23,11.5956,2.6147
235383247412615936,49.533694,38.249521,62.6417,0.0241,446.1545,-572.5535,-4.80,9.4149,2.1199
2195298973450457984,308.423050,61.757825,62.5853,0.0199,537.9411,911.1209,-20.74,11.2145,2.7955
5925209583053212800,262.544832,-51.637803,62.5786,0.0303,-258.7586,-185.1191,-39.82,8.8669,1.9029
5925209514333720832,262.565731,-51.640432,62.5776,0.0225,-269.0688,-185.0042,-39.61,11.9611,2.9187
830239138485572224,157.849132,45.523394,62.5769,0.0260,-577.3242,-610.5873,18.18,13.1608,2.8134
3895876671408042496,178.041134,3.955946,62.5538,0.3680,70.9911,-141.8766,,11.7827,2.7673
2222540228723911168,326.672098,66.803877,62.5534,0.0213,392.4691,206.8122,-9.21,11.7531,2.8086
2029432043779954432,300.864245,29.864199,62.5269,0.0225,681.1164,-525.8632,-44.02,12.7794,3.1666
830239138487431808,157.847312,45.523406,62.5202,0.0208,-566.2166,-594.7590,20.41,8.2911,1.6501
3280675417175220224,66.582543,3.605551,62.5052,0.0680,-121.1173,-1012.0743,,15.5482,4.5880
2029433521248546304,300.909357,29.894468,62.4865,0.0354,683.1962,-525.5010,-45.34,5.5528,0.9081
2889899840676982912,92.072302,-32.279573,62.4825,0.0200,731.1771,-25.5874,22.79,11.9475,2.8343
934118557536670720,119.596927,49.661474,62.4666,0.0297,320.5460,-744.9709,-27.04,11.7562,2.8894
205049645750273536,74.017156,43.231383,62.4613,0.0240,385.9503,-166.5571,13.56,12.2861,2.8569
6006981087424136576,228.211283,-39.022280,62.3918,0.0371,-51.7630,-134.4610,-2.93,13.6883,3.3820
3307009304776119936,66.473450,12.195718,62.3875,0.0351,-91.3886,-234.4322,,15.2687,0.6722
5529120822749728384,130.170265,-38.544035,62.3145,0.0177,107.2566,-70.3272,86.42,13.0856,3.2627
3630015546177181952,202.506642,-8.709179,62.2807,0.0420,-1114.0153,-473.8586,14.36,12.7063,3.0749
1070519572033023232,150.523606,69.757106,62.2789,0.0212,-42.2644,-228.1537,-19.61,12.8273,3.0124
2920995300823950720,103.081186,-25.580293,62.2553,0.0938,-235.5673,87.9152,,17.4343,4.7639
6735656923825448320,280.800774,-33.376997,62.2403,0.0570,-147.3556,-368.3908,,14.2671,3.6546
4475881317196185728,268.568666,7.377832,62.1626,0.0233,-598.9631,-288.0339,-28.40,11.8229,2.8875
3630035787972473600,202.551826,-8.576952,62.1485,0.0444,-1111.2046,-472.5396,,12.3551,-0.1342
4250327300012527872,302.643708,6.536292,62.1401,0.0272,43.2225,-203.5895,,10.9222,2.7719
1256071505067560704,216.394186,25.668004,62.1261,0.0524,-48.2332,-13.1247,,14.8652,4.0285
6623761137270596992,338.501401,-25.243750,62.0787,0.0420,-118.9833,-299.4891,10.41,10.2741,2.3344
6592315723192176896,325.488893,-33.008782,62.0704,0.0225,-181.4683,-113.3229,,14.4479,0.4237
6735656923825446144,280.801417,-33.381128,62.0592,0.0813,-129.3269,-371.1947,-23.32,9.4835,2.0438
1595520568815311744,230.254756,50.888898,62.0426,0.0602,54.1913,-173.1283,,16.3548,4.9604
5291028284200511872,119.482089,-60.298745,62.0253,0.0404,536.5207,124.7081,16.98,11.6495,2.8077
5463554406059006336,150.289103,-30.387285,62.0004,0.0410,-1096.9767,644.1738,51.04,10.3280,2.5237
6890353330746858368,314.193986,-10.453538,61.9763,0.0274,-37.0795,-1124.4550,35.54,10.4189,2.4330
4168368844280868992,263.535357,-8.832426,61.9656,0.0255,-183.3285,-311.3106,48.39,14.1081,3.3322
5983356259047553792,241.289898,-49.799674,61.9535,0.0337,121.7214,-213.1640,,14.1517,3.6249
4878035808244168832,71.475404,-30.807598,61.9364,0.1482,161.6410,-419.0329,,18.2410,4.6863
2800823799506215168,6.334692,22.884358,61.9014,0.0319,-234.4117,-463.9463,-30.89,12.7712,2.9743
5320435203722048768,122.488087,-52.965201,61.8988,0.0156,-514.1053,668.7045,76.01,10.6531,2.4865
25488745411919360,41.573185,11.774299,61.8910,0.0280,263.8831,-211.5758,10.82,8.1095,1.5315
5115463180914712448,54.572022,-11.499069,61.8861,0.0220,1458.2007,-2696.5451,-84.88,12.0663,2.2687
530158019855216896,6.717799,70.141772,61.8731,0.0130,-137.0940,-146.2326,-3.40,9.7006,2.0646
5291028284195365632,119.483344,-60.299015,61.8690,0.0122,502.4704,121.6452,16.90,9.2072,1.8858
2497858563088120448,44.017383,-0.608877,61.8680,0.0325,256.7623,70.1414,,13.7670,3.3885
5851167679807239808,211.039237,-66.243331,61.8603,0.4608,455.3885,111.8874,18.25,10.4977,2.4949
4250327781042868224,302.647656,6.575968,61.8490,0.1451,44.9931,-208.9349,,17.1162,5.0784
4856592239127350400,56.039404,-38.280484,61.8444,0.0154,209.0579,289.3158,29.35,6.7511,1.0458
1743592452563243136,319.135936,9.393299,61.8380,0.0230,145.6308,-118.6031,-18.35,7.5745,1.2491
5291028181119851776,119.450120,-60.302542,61.8360,0.0417,517.6255,119.2065,15.01,5.4421,0.7445
2636589099125426816,345.466529,-3.849673,61.8341,0.4863,402.7538,-213.6666,-44.17,7.2078,1.1275
5372923621096443008,171.654845,-50.063232,61.8331,0.2501,-1589.9066,450.7775,,19.0750,4.3212
6913810483612308480,314.205798,-4.847953,61.8242,0.0738,796.5935,-219.6483,-44.17,10.6597,2.7042
6348672845649310464,318.328480,-81.821933,61.8087,0.0153,264.1389,-379.9768,,13.6059,0.1544
1060313492785021312,167.125347,68.503762,61.8067,0.1321,-237.1972,-198.6621,,18.1191,4.6964
3920481233377933824,182.518368,12.735950,61.8003,0.0213,-34.2270,-32.0423,5.77,13.4288,3.1078
1334160263982413696,260.255221,33.740664,61.7896,0.1558,-1855.5383,591.0317,,18.5246,4.0303
5856411869205581568,188.374063,-68.757198,61.7737,0.0154,-546.0616,-312.3921,2.43,6.9040,1.0368
6913810483611035776,314.202565,-4.845308,61.7604,0.0516,776.2924,-223.1171,,16.3469,1.3414
5207997014358306816,110.987510,-80.251731,61.7304,0.1260,-412.4838,736.5089,,15.0149,4.1382
230409022449384576,61.075006,41.459273,61.6944,0.3531,-45.7923,-393.9521,,19.2316,3.4048
6749419923164242816,302.735116,-30.219616,61.6935,0.0323,-340.8665,-249.4228,,12.2588,-0.1553
91289568531757184,26.240118,16.342363,61.6748,0.0396,-738.4630,-420.7026,-42.18,12.6353,2.9588
551050046451136256,60.337942,76.156947,61.6525,0.0165,332.3203,-546.0040,17.43,7.8114,1.3698
3994492865736279552,170.778213,25.892131,61.6520,0.0644,-1010.9189,-323.1270,-17.08,13.5267,3.2265
6367463327570835328,292.414542,-74.744991,61.6383,0.0147,294.7573,11.6116,15.05,10.8252,2.3368
6554995893362365952,348.759830,-35.472807,61.4795,0.0332,263.8502,165.5524,-25.70,12.1244,2.8070
3713826030072008192,207.202522,4.099847,61.4769,0.0416,-0.7146,-180.3306,-0.30,12.8408,3.0602
1672538231604762624,208.205197,66.815898,61.4724,0.0207,-472.0493,-548.6516,-40.39,13.8870,3.4324
5205029672996886016,156.098524,-74.031737,61.4342,0.1214,-15.3989,-28.4330,,3.9098,0.5174
1005873614080407296,91.375153,60.819401,61.4262,0.0534,290.1891,-788.7818,,12.2969,2.8748
3165346538729784192,113.734368,14.764590,61.3671,0.0847,-73.6966,-80.2302,,10.4403,2.4910
3269132022551595264,50.518598,2.939648,61.3595,0.0232,340.2521,-749.8976,31.76,13.3105,3.0146
5492622847798742272,114.052966,-51.920573,61.3519,0.0160,398.0638,446.9326,57.82,11.2901,2.5714
604756890202697728,134.269374,11.645516,61.3238,0.1050,-23.4106,-310.1472,,9.9585,2.1406
6080301367488384896,196.233754,-52.446461,61.3202,0.0201,-786.0978,-795.7455,38.90,8.4458,1.7367
569821974111727744,63.516459,82.257591,61.3027,0.0170,252.2121,-567.9465,9.19,13.5260,3.2920
4127182375667696128,254.139118,-20.777968,61.2831,0.0474,-194.8106,-194.3344,,14.9892,4.0416
1176209886733406592,219.003258,9.745402,61.2792,0.0426,204.8130,-250.4572,-9.72,7.1807,1.1638
3038607830561555072,121.406136,-9.546554,61.2586,0.0270,486.4402,-576.7937,1.25,13.5237,3.2442
1940584323054654592,357.017319,49.016228,61.2574,0.0215,626.2088,69.7801,19.67,11.1755,2.2125
1254695603704323712,216.434990,23.612119,61.2364,0.0198,792.5515,-1116.4046,8.95,9.0060,1.9174
4673947174316727040,51.750299,-63.500200,61.2271,0.0150,355.1949,-247.3885,59.32,7.6868,1.3696
5832599952051348992,239.301264,-61.485742,61.2199,0.0205,-36.0168,-815.2677,-17.76,12.1521,2.8720
3762071530853756928,158.755684,-9.411539,61.2198,0.0260,228.1703,-185.1940,13.86,10.9913,2.5440
1254694882149817728,216.448233,23.615502,61.2005,0.0194,793.4417,-1118.9114,7.98,9.2048,1.9958
6421374031949679744,284.018038,-69.367303,61.1904,0.0273,-12.2015,-118.6872,30.54,11.2844,2.5638
5471516004114550784,161.464673,-23.150770,61.1875,0.0217,-252.8057,-142.0878,-12.30,13.3626,3.3120
1711005951573009792,267.408177,82.788640,61.1753,0.0128,-1436.9078,3314.4372,,14.2169,0.4877
6468337884421010048,304.957347,-58.280122,61.1604,0.0543,-23.6754,-341.0617,,14.5907,4.3466
5912921509809469952,264.635582,-58.544378,61.1522,0.0306,19.8949,-333.4540,-0.06,11.3280,2.6561
2283612503305198208,321.760630,76.299039,61.1492,0.5825,756.4143,822.4626,,19.9262,3.2492
1103079616027292416,106.112248,68.289016,61.1432,0.0198,346.1836,50.3522,-50.76,10.8454,2.5169
2063967910147595008,309.192783,38.841740,61.1319,0.0169,170.6506,-150.5577,-29.03,12.1114,2.6923
2719475542667351552,341.677440,12.170470,61.0806,0.0198,223.2816,-464.2736,-6.21,10.7489,2.2585
6144529373579791488,181.664206,-44.466207,61.0739,0.0282,199.5898,-297.2125,3.27,11.5278,2.7083
27360698317776640,44.387326,10.788297,61.0606,0.0335,1754.3858,-419.3143,-95.65,11.8853,2.5688
4706630501049679744,1.322329,-67.835081,61.0064,0.0193,-116.6179,-560.5879,40.15,8.0910,1.3390
2294281163411732736,278.969078,80.095263,60.9990,0.0206,124.0601,210.3808,12.13,11.8579,2.7524
5849837854861497856,220.624723,-64.976177,60.9930,0.2260,-193.1687,-234.9823,,3.1674,0.5402
1618330448634358400,216.786654,60.941041,60.9658,0.0231,87.5896,-24.7294,,14.4454,3.7088
2183807118443409536,310.837041,55.355691,60.9618,0.3971,867.5262,1711.7314,,12.9203,3.4238
2864382138598091648,353.766305,25.250192,60.9452,0.0256,42.5299,203.7098,-5.24,11.8305,2.5319
1996725077535282944,347.494260,55.113349,60.9213,0.0271,409.0669,42.4785,,13.9862,3.5278
2719475542667772416,341.674310,12.170694,60.9161,0.1739,233.3541,-493.1326,-5.84,4.0694,0.7023
4549983418742839808,263.470949,16.919716,60.9122,0.4797,-135.0466,-130.4698,-15.27,12.3997,3.5356
1996725077535283200,347.497060,55.113944,60.8946,0.0301,407.3658,48.0048,,15.6045,0.9008
4995796699034222464,2.439279,-42.027655,60.8893,0.3499,266.7501,-18.0992,5.68,12.1401,3.0119
1595170236922937728,233.514667,51.368562,60.8383,0.0209,-193.9740,273.8462,-28.27,12.4668,3.0083
912087093295958144,132.283876,39.605842,60.8318,0.0325,-386.5112,-333.9059,,13.9990,3.5116
6093381604489726848,208.145228,-50.921878,60.8277,0.1364,-590.2750,-38.2706,-23.51,7.1407,1.0866
5849837820492182272,220.617547,-64.979229,60.8225,0.0224,-170.8151,-250.3757,7.08,8.0113,1.4786
154666071592704128,71.109051,27.860339,60.8190,0.0152,95.7937,-426.8249,-7.93,10.3178,2.1795
6443365570172526848,303.135478,-59.953872,60.7951,0.0335,343.2630,-1391.7636,,15.6328,0.9140
6371169987426204928,327.279019,-72.103650,60.7763,0.0689,347.3463,-250.9500,,9.1911,2.0338
2825274743381064320,349.368925,19.612533,60.7714,0.7602,352.0501,-131.0614,-1.92,10.8461,2.6510
4547881191164080768,256.093694,16.927071,60.7341,0.0307,133.4907,-1132.1856,39.23,11.2367,2.4474
5910710976034819584,262.027759,-62.458123,60.7216,0.0362,-287.2451,-936.2092,-13.13,11.4083,2.8307
1726678630833373824,197.182669,85.040042,60.7110,0.0284,214.4303,-250.7121,,15.8085,1.0022
1214076070761755008,229.631094,20.608249,60.7012,0.1232,4.9861,95.6994,,13.5519,3.5641
5329580357345457664,131.829752,-46.880551,60.6709,0.0202,-122.8090,-360.3286,103.28,10.5251,2.5507
2661803855688028800,347.031217,3.330136,60.6658,0.0215,494.2700,257.1949,30.87,10.1219,2.0004
2325083848520121856,352.658103,-33.307688,60.6598,0.0254,-110.2427,-42.8934,46.32,13.3092,3.1878
2206265777300448768,336.448798,64.364746,60.6206,0.0875,-337.3750,310.0221,,17.3272,4.9468
1092897519875582592,133.002492,66.131938,60.6141,0.0143,94.8469,99.4380,-22.45,8.6853,1.6549
3704392873141718912,195.035810,3.474224,60.5923,0.0394,-438.7443,-865.9539,,15.6381,0.8628
2145277550935526784,278.489242,51.720927,60.5897,0.0208,199.6341,-339.3498,,13.9070,3.5016
5695264936746881536,126.779209,-25.449225,60.5814,0.0227,21.6409,-188.4849,0.23,12.5569,2.8277
2403199614187542528,343.046692,-17.503147,60.5786,0.5943,406.6935,160.0448,,19.6851,3.9558
4654435618927743872,65.055489,-70.096834,60.5710,0.0423,243.6207,626.6846,,14.8092,3.9059
356922880493142016,28.012372,47.002390,60.5643,0.0310,4.6452,122.0247,,12.4956,-0.1182
5564171814627287296,104.272923,-39.160579,60.5581,0.0180,-298.9991,-150.1236,,14.9758,0.6508
6289177958320337408,208.483844,-20.244138,60.5190,0.0233,432.2163,283.5974,-12.55,11.5715,2.3437
4782807621559619584,64.395700,-48.574888,60.5166,0.1822,241.1314,596.4001,16.01,13.7767,3.6759
1022122334352145280,145.590990,55.981426,60.5083,0.0284,-709.9561,-508.2047,15.02,11.2634,2.7316
4157433101660374656,274.785157,-10.191900,60.4660,2.3599,-11.1397,9.3707,,20.4214,4.0703
2281046483684995840,336.791437,77.867188,60.4637,0.0193,237.5794,249.3637,-49.94,13.5109,3.3062
6049221163063960320,245.780162,-24.712789,60.4043,0.0234,-344.3835,-676.2776,-31.78,9.4550,1.9695
4775316442680940800,65.550014,-57.435808,60.4042,0.0142,-250.1420,-493.8369,42.61,10.7147,2.4510
2653762573103102592,339.040616,-0.844402,60.3836,0.0410,55.9037,-630.3148,9.73,9.2877,1.9629
2145277550935525760,278.483716,51.717692,60.3814,0.0352,185.7154,-325.4748,,7.5996,1.5954
5037084872486444928,21.353110,-26.014678,60.3578,0.0256,235.8701,-524.4373,,14.9601,0.4579
3712538811193759744,200.920213,2.726169,60.3161,0.0251,5.6668,201.3075,27.27,7.1130,1.0542
2185710338703934976,301.250286,54.430214,60.2958,0.0266,-1159.5238,-904.0081,7.26,11.1708,2.0816
3712538708114516736,200.913196,2.724213,60.2817,0.0231,12.4666,199.2912,28.30,6.8505,0.9837
5241011156681563136,166.138645,-62.543160,60.2811,0.0242,-223.8074,-57.0261,,13.4921,3.2625
662732115407952768,127.904874,19.396565,60.2485,0.0764,-232.8776,-128.9109,7.83,12.2779,3.1172
523359498947960704,15.624864,63.543427,60.2080,0.0445,125.7636,298.9336,3.24,14.0372,3.6848
952326504452337792,101.684721,43.578156,60.2024,0.0865,-2.7052,164.5229,-23.86,5.1055,0.7364
2801216123294143360,5.865536,24.307361,60.1978,0.0337,-225.2591,117.7102,-8.23,12.8207,2.9534
256487136159035136,74.711502,49.848784,60.1852,0.0198,112.2560,-113.1541,-34.31,9.0859,1.8876
3394484074763973504,80.449605,17.343473,60.1277,0.0174,-15.9516,130.0209,106.72,13.1617,2.9716
4915139584039259392,18.643267,-53.940732,60.0984,0.0141,103.4543,310.9931,6.46,10.2063,2.1512
3745619095984248448,203.187189,16.809946,60.0955,0.0357,288.2613,-206.8311,-4.66,10.8594,2.4466
662732046688476288,127.905482,19.393744,60.0602,0.0356,-228.6940,-119.9186,,10.5761,2.8605
5593952946066050304,118.334619,-33.441898,60.0464,0.0169,-51.3630,79.5735,9.19,10.4585,2.4298
1472903753640492160,200.244467,34.277623,60.0294,0.0193,483.8839,-297.0687,-35.80,9.7727,2.0907
3539057213728669184,166.278255,-22.216075,60.0262,0.0326,-65.7495,-347.4701,17.92,14.0719,3.5399
2066768499405895296,313.241218,43.171978,60.0190,0.0185,-197.4489,-317.4255,-3.74,11.9085,2.6133
6060561079334177664,193.282860,-57.158822,60.0102,0.1813,-1563.4786,-431.5332,,18.2434,4.6035
2913314288686472576,93.446418,-23.906401,59.9905,0.0222,-31.2388,111.0537,22.54,11.6266,2.7758
3195979005694112768,63.195280,-7.571397,59.9904,0.2407,408.4397,-429.4301,,18.5041,4.3508
3745619095984248576,203.187826,16.810388,59.9886,0.0452,288.9465,-240.6353,-1.75,11.2267,2.5424
5146358426863612160,38.158104,-14.200744,59.9853,0.0373,35.9476,-681.8382,,15.5788,0.9424
3853943806185777664,147.342812,8.108553,59.9823,0.1118,39.0398,-893.8964,,16.7636,5.1348
4412417304175836544,240.672783,1.530347,59.9707,0.0430,-163.8317,-559.1629,-21.74,14.4377,3.7442
6914281796143286784,310.689292,-5.004806,59.9682,0.0481,241.0537,116.9923,-17.61,15.1745,4.1206
2486388560866377728,33.119011,-8.071575,59.9653,0.0376,-605.3947,-488.5782,-38.46,11.1943,2.3626
2926033267402660224,101.670244,-21.838028,59.9593,0.0329,-195.6503,-50.0260,33.09,14.8370,3.8681
353610331133759744,35.562849,45.700355,59.9502,0.0386,336.7661,12.2180,-19.03,12.8636,2.9337
3972130276695660288,168.162283,18.934872,59.9172,0.0257,-20.8134,6.6291,31.14,9.8841,2.1706
4984184825454337408,20.401516,-41.658429,59.8974,0.0142,1239.6468,-455.7949,25.67,9.4659,1.8372
2913411183149615744,93.438500,-23.861443,59.8850,0.0192,-47.5636,111.0845,21.69,6.1939,0.8697
2927791352138805504,107.027214,-22.814159,59.8674,0.0149,-411.6283,-228.9307,19.50,10.5181,2.2079
5930619695722133760,248.728609,-53.580217,59.8674,0.0300,-174.8111,-652.5365,-54.76,11.0879,2.3917
308828253324985984,19.459213,28.669330,59.8470,0.0182,-342.9403,-261.9593,-69.50,10.6936,2.1331
6402860489518406144,327.360822,-63.112467,59.8454,0.0222,289.9868,439.2108,5.19,11.4338,2.5342
6140884286374656000,197.339245,-40.161952,59.8431,0.0292,719.8981,-997.6682,100.47,11.6301,2.6753
659951725379878272,132.928258,18.124743,59.8412,0.0306,-899.9858,-52.6678,3.88,10.6664,2.1597
5184938400096586112,41.569693,-4.997404,59.8398,0.0382,1691.1645,-1881.0401,33.28,14.3055,3.6085
2668249051115631232,326.252473,-5.788974,59.8369,0.0397,-169.7678,-435.5020,23.67,11.7362,2.5559
599891555546067072,127.633501,9.785582,59.8055,0.0747,-489.6702,-459.2194,,16.2191,4.5965
5291484512805323264,121.444647,-59.216488,59.7842,0.0131,262.0084,-564.9106,10.42,13.1741,3.0641
4349305645979265920,242.743211,-6.526531,59.7814,0.0553,-55.1944,-184.5400,,15.0675,4.0810
