planeta,tempo_desde_meio_transito_h,fluxo_relativo
Kepler-10 b,2.02652,1.0001308
Kepler-10 b,2.04287,0.9999987
Kepler-10 b,2.05921,0.9997050
Kepler-10 b,2.07556,0.9999149
Kepler-10 b,2.09191,0.9999522
Kepler-10 b,2.10825,1.0000928
Kepler-10 b,2.12460,0.9997951
Kepler-10 b,2.14095,0.9998524
Kepler-10 b,2.15729,0.9999527
Kepler-10 b,2.17364,0.9996796
Kepler-10 b,2.18998,1.0000340
Kepler-10 b,2.20633,1.0000508
Kepler-10 b,2.22268,0.9999713
Kepler-10 b,2.23902,0.9998354
Kepler-10 b,2.25537,0.9998733
Kepler-10 b,2.27172,0.9999252
Kepler-10 b,2.28806,0.9999353
Kepler-10 b,2.30441,1.0001756
Kepler-10 b,2.32076,0.9997825
Kepler-10 b,2.33710,0.9999280
Kepler-10 b,2.35345,1.0003474
Kepler-10 b,2.36980,1.0004023
Kepler-10 b,2.38614,0.9999727
Kepler-10 b,2.40249,0.9999655
Kepler-10 b,2.41884,1.0001236
Kepler-10 b,2.43518,1.0002489
Kepler-10 b,2.45153,1.0000146
Kepler-10 b,2.46788,0.9999391
Kepler-10 b,2.48422,0.9999369
Kepler-10 b,2.50057,0.9998048
Kepler-10 b,2.51692,1.0001417
Kepler-10 b,2.53326,1.0002051
Kepler-10 b,2.54961,0.9999447
Kepler-10 b,2.56595,0.9998190
Kepler-10 b,2.58230,0.9998662
Kepler-10 b,2.59865,0.9999825
Kepler-10 b,2.61499,0.9997451
Kepler-10 b,2.63134,1.0003825
Kepler-10 b,2.64769,0.9999613
Kepler-10 b,2.66403,1.0000149
Kepler-10 b,2.68038,0.9999661
Kepler-10 b,2.69672,0.9997369
Kepler-10 b,2.71307,1.0000114
Kepler-10 b,2.72942,0.9999651
Kepler-10 b,2.74576,1.0002490
Kepler-10 b,2.76211,1.0002703
Kepler-10 b,2.77846,0.9999613
Kepler-10 b,2.79481,0.9998684
Kepler-10 b,2.81115,1.0004830
Kepler-10 b,2.82750,1.0001945
Kepler-10 b,2.84384,0.9997897
Kepler-10 b,2.86019,1.0002025
Kepler-10 b,2.87654,1.0001300
Kepler-10 b,2.89288,1.0001867
Kepler-10 b,2.90923,0.9996681
Kepler-10 b,2.92558,1.0000253
Kepler-10 b,2.94192,1.0002992
Kepler-10 b,2.95827,1.0002918
Kepler-10 b,2.97461,1.0000917
Kepler-10 b,2.99096,0.9998139
Kepler-10 b,3.00731,0.9999821
Kepler-10 b,3.02366,1.0002785
Kepler-10 b,3.04000,1.0000198
Kepler-10 b,3.05635,1.0002505
Kepler-10 b,3.07269,0.9999270
Kepler-10 b,3.08904,1.0001173
Kepler-10 b,3.10539,1.0003024
Kepler-10 b,3.12173,0.9998572
Kepler-10 b,3.13808,1.0000530
Kepler-10 b,3.15443,0.9998153
Kepler-10 b,3.17077,0.9999222
Kepler-10 b,3.18712,1.0001405
Kepler-10 b,3.20346,1.0004180
Kepler-10 b,3.21981,1.0002563
Kepler-10 b,3.23616,1.0001103
Kepler-10 b,3.25250,0.9995764
Kepler-10 b,3.26885,0.9999577
Kepler-10 b,3.28520,1.0005382
Kepler-10 b,3.30154,1.0006831
Kepler-10 b,3.31789,0.9999992
Kepler-10 b,3.33424,0.9996476
Kepler-10 b,3.35058,0.9996553
Kepler-10 b,3.36693,1.0000289
Kepler-10 b,3.38328,0.9999825
Kepler-10 b,3.39962,0.9998456
Kepler-10 b,3.41597,1.0004074
Kepler-10 b,3.43232,1.0000422
Kepler-10 b,3.44866,0.9998436
Kepler-10 b,3.46501,1.0000376
Kepler-10 b,3.48135,0.9997277
Kepler-10 b,3.49770,1.0000687
Kepler-10 b,3.51405,0.9999163
Kepler-10 b,3.53039,1.0003945
Kepler-10 b,3.54674,1.0002528
Kepler-10 b,3.56309,1.0005863
Kepler-10 b,3.57944,1.0000279
Kepler-10 b,3.59578,1.0001888
Kepler-10 b,3.61212,0.9996693
Kepler-10 b,3.62847,1.0002557
Kepler-10 b,3.64482,0.9999289
Kepler-10 b,3.66117,0.9999767
Kepler-10 b,3.67751,1.0000942
Kepler-10 b,3.69386,0.9998186
Kepler-10 b,3.71021,0.9996140
Kepler-10 b,3.72655,1.0000295
Kepler-10 b,3.74290,0.9998946
Kepler-10 b,3.75924,0.9994625
Kepler-10 b,3.77559,0.9997633
Kepler-10 b,3.79194,0.9999673
Kepler-10 b,3.80828,1.0001159
Kepler-10 b,3.82463,0.9999460
Kepler-10 b,3.84098,0.9998845
Kepler-10 b,3.85732,0.9997336
Kepler-10 b,3.87367,0.9998882
Kepler-10 b,3.89002,1.0002295
Kepler-10 b,3.90636,0.9999666
Kepler-10 b,3.92271,0.9999552
Kepler-10 b,3.93906,0.9999331
Kepler-10 b,3.95540,1.0001460
Kepler-10 b,3.97175,0.9994831
Kepler-10 b,3.98810,1.0000601
Kepler-10 b,4.00444,0.9999995
Kepler-10 b,4.02079,1.0004468
Kepler-10 b,4.03713,1.0000777
Kepler-10 b,4.05348,0.9996024
Kepler-10 b,4.06983,1.0003084
Kepler-10 b,4.08617,0.9998477
Kepler-10 b,4.10252,1.0000903
Kepler-10 b,4.11887,0.9999782
Kepler-10 b,4.13521,1.0002878
Kepler-10 b,4.15156,1.0000510
Kepler-10 b,4.16790,1.0001754
Kepler-10 b,4.18425,0.9995356
Kepler-10 b,4.20060,0.9996035
Kepler-10 b,4.21694,0.9998693
Kepler-10 b,4.23329,0.9998744
Kepler-10 b,4.24964,0.9996903
Kepler-10 b,4.26598,1.0000438
Kepler-10 b,4.28233,1.0002239
Kepler-10 b,4.29868,1.0002686
Kepler-10 b,4.31502,0.9999455
Kepler-10 b,4.33137,1.0000911
Kepler-10 b,4.34772,1.0002048
Kepler-10 b,4.36406,0.9999716
Kepler-10 b,4.38041,0.9997071
Kepler-10 b,4.39676,0.9999500
Kepler-10 b,4.41310,0.9995419
Kepler-10 b,4.42945,0.9997850
Kepler-10 b,4.44580,0.9998797
Kepler-10 b,4.46214,0.9997838
Kepler-10 b,4.47849,1.0002688
Kepler-10 b,4.49484,1.0000622
Kepler-10 b,4.51118,0.9999975
Kepler-10 b,4.52753,1.0005447
Kepler-10 b,4.54387,1.0000506
Kepler-10 b,4.56022,0.9998801
Kepler-10 b,4.57657,0.9996716
Kepler-10 b,4.59291,0.9999187
Kepler-10 b,4.60926,1.0000110
Kepler-10 b,4.62561,1.0000023
Kepler-10 b,4.64195,1.0004232
Kepler-10 b,4.65830,1.0000463
Kepler-10 b,4.67464,1.0001542
Kepler-10 b,4.69099,1.0002494
Kepler-10 b,4.70734,0.9996509
Kepler-10 b,4.72368,0.9997499
Kepler-10 b,4.74003,0.9999398
Kepler-10 b,4.75638,0.9997526
Kepler-10 b,4.77272,0.9999429
Kepler-10 b,4.78907,1.0002336
Kepler-10 b,-4.79994,0.9999040
Kepler-10 b,-4.78359,1.0002390
Kepler-10 b,-4.76725,1.0001058
Kepler-10 b,-4.75090,1.0001627
Kepler-10 b,-4.73455,0.9996892
Kepler-10 b,-4.71821,1.0001391
Kepler-10 b,-4.70186,0.9998938
Kepler-10 b,-4.68552,0.9996991
Kepler-10 b,-4.66917,0.9998600
Kepler-10 b,-4.65282,0.9998402
Kepler-10 b,-4.63648,1.0001630
Kepler-10 b,-4.62013,0.9997392
Kepler-10 b,-4.60378,0.9998619
Kepler-10 b,-4.58744,0.9998032
Kepler-10 b,-4.57109,1.0001839
Kepler-10 b,-4.55474,0.9999374
Kepler-10 b,-4.53840,0.9997641
Kepler-10 b,-4.52205,1.0003840
Kepler-10 b,-4.50570,0.9997830
Kepler-10 b,-4.48936,0.9999332
Kepler-10 b,-4.47301,0.9998784
Kepler-10 b,-4.45667,1.0002326
Kepler-10 b,-4.44032,0.9999793
Kepler-10 b,-4.42397,0.9997762
Kepler-10 b,-4.40763,0.9998302
Kepler-10 b,-4.39128,0.9995905
Kepler-10 b,-4.37493,1.0001018
Kepler-10 b,-4.35859,0.9999851
Kepler-10 b,-4.34224,1.0001565
Kepler-10 b,-4.32590,0.9997847
Kepler-10 b,-4.30955,0.9997092
Kepler-10 b,-4.29320,0.9997514
Kepler-10 b,-4.27686,1.0000602
Kepler-10 b,-4.26051,1.0002140
Kepler-10 b,-4.24416,1.0001742
Kepler-10 b,-4.22781,1.0000782
Kepler-10 b,-4.21147,1.0003520
Kepler-10 b,-4.19512,0.9998364
Kepler-10 b,-4.17878,1.0000297
Kepler-10 b,-4.16243,1.0000066
Kepler-10 b,-4.14608,0.9997685
Kepler-10 b,-4.12974,1.0002549
Kepler-10 b,-4.11339,0.9997605
Kepler-10 b,-4.09704,0.9999431
Kepler-10 b,-4.08070,0.9999650
Kepler-10 b,-4.06435,0.9998432
Kepler-10 b,-4.04800,0.9994923
Kepler-10 b,-4.03166,1.0002607
Kepler-10 b,-4.01531,1.0000370
Kepler-10 b,-3.99896,0.9998829
Kepler-10 b,-3.98262,1.0000381
Kepler-10 b,-3.96627,0.9996578
Kepler-10 b,-3.94992,0.9997803
Kepler-10 b,-3.93358,1.0000674
Kepler-10 b,-3.91723,1.0003092
Kepler-10 b,-3.90089,1.0000284
Kepler-10 b,-3.88454,1.0001689
Kepler-10 b,-3.86819,0.9997933
Kepler-10 b,-3.85185,0.9998455
Kepler-10 b,-3.83550,1.0000142
Kepler-10 b,-3.81915,1.0002195
Kepler-10 b,-3.80281,1.0001550
Kepler-10 b,-3.78646,1.0003287
Kepler-10 b,-3.77012,0.9999455
Kepler-10 b,-3.75377,0.9996090
Kepler-10 b,-3.73742,1.0000675
Kepler-10 b,-3.72108,0.9997077
Kepler-10 b,-3.70473,1.0003208
Kepler-10 b,-3.68838,1.0003666
Kepler-10 b,-3.67204,0.9996977
Kepler-10 b,-3.65569,1.0001828
Kepler-10 b,-3.63934,0.9998865
Kepler-10 b,-3.62300,0.9997674
Kepler-10 b,-3.60665,0.9998566
Kepler-10 b,-3.59030,1.0001373
Kepler-10 b,-3.57396,0.9997456
Kepler-10 b,-3.55761,1.0002534
Kepler-10 b,-3.54127,0.9996962
Kepler-10 b,-3.52492,0.9999430
Kepler-10 b,-3.50857,0.9999394
Kepler-10 b,-3.49222,1.0000058
Kepler-10 b,-3.47588,1.0001284
Kepler-10 b,-3.45953,1.0004418
Kepler-10 b,-3.44318,0.9998404
Kepler-10 b,-3.42684,1.0000198
Kepler-10 b,-3.41049,1.0004491
Kepler-10 b,-3.39415,1.0002012
Kepler-10 b,-3.37780,0.9999879
Kepler-10 b,-3.36145,0.9999249
Kepler-10 b,-3.34511,0.9996268
Kepler-10 b,-3.32876,0.9999819
Kepler-10 b,-3.31241,0.9999302
Kepler-10 b,-3.29607,1.0000081
Kepler-10 b,-3.27972,0.9995719
Kepler-10 b,-3.26338,1.0002359
Kepler-10 b,-3.24703,1.0000769
Kepler-10 b,-3.23068,1.0001480
Kepler-10 b,-3.21434,0.9996844
Kepler-10 b,-3.19799,1.0002125
Kepler-10 b,-3.18164,1.0004626
Kepler-10 b,-3.16530,0.9998452
Kepler-10 b,-3.14895,0.9998183
Kepler-10 b,-3.13260,1.0002726
Kepler-10 b,-3.11626,0.9999590
Kepler-10 b,-3.09991,1.0005489
Kepler-10 b,-3.08356,1.0001729
Kepler-10 b,-3.06722,1.0002160
Kepler-10 b,-3.05087,0.9999235
Kepler-10 b,-3.03452,0.9995092
Kepler-10 b,-3.01818,1.0001663
Kepler-10 b,-3.00183,1.0002787
Kepler-10 b,-2.98549,0.9999203
Kepler-10 b,-2.96914,0.9998388
Kepler-10 b,-2.95279,1.0001047
Kepler-10 b,-2.93645,1.0000499
Kepler-10 b,-2.92010,0.9997975
Kepler-10 b,-2.90375,1.0000455
Kepler-10 b,-2.88740,1.0002671
Kepler-10 b,-2.87106,1.0001231
Kepler-10 b,-2.85472,1.0001432
Kepler-10 b,-2.83837,1.0001280
Kepler-10 b,-2.82202,0.9998658
Kepler-10 b,-2.80567,1.0002568
Kepler-10 b,-2.78933,1.0000890
Kepler-10 b,-2.77298,0.9997351
Kepler-10 b,-2.75663,0.9999432
Kepler-10 b,-2.74029,0.9999976
Kepler-10 b,-2.72394,1.0002266
Kepler-10 b,-2.70760,1.0001128
Kepler-10 b,-2.69125,1.0000717
Kepler-10 b,-2.67490,1.0003124
Kepler-10 b,-2.65856,1.0003187
Kepler-10 b,-2.64221,1.0001376
Kepler-10 b,-2.62586,1.0003718
Kepler-10 b,-2.60952,0.9996187
Kepler-10 b,-2.59317,1.0001998
Kepler-10 b,-2.57682,0.9999831
Kepler-10 b,-2.56048,1.0000500
Kepler-10 b,-2.54413,1.0002647
Kepler-10 b,-2.52778,1.0001744
Kepler-10 b,-2.51144,1.0001221
Kepler-10 b,-2.49509,1.0002252
Kepler-10 b,-2.47875,0.9999728
Kepler-10 b,-2.46240,1.0004822
Kepler-10 b,-2.44605,1.0001022
Kepler-10 b,-2.42971,1.0000726
Kepler-10 b,-2.41336,0.9997971
Kepler-10 b,-2.39701,1.0000213
Kepler-10 b,-2.38067,1.0001474
Kepler-10 b,-2.36432,1.0000076
Kepler-10 b,-2.34798,0.9999136
Kepler-10 b,-2.33163,0.9998116
Kepler-10 b,-2.31528,1.0003414
Kepler-10 b,-2.29894,0.9996246
Kepler-10 b,-2.28259,1.0001068
Kepler-10 b,-2.26624,1.0001101
Kepler-10 b,-2.24990,0.9999640
Kepler-10 b,-2.23355,1.0003007
Kepler-10 b,-2.21720,0.9999270
Kepler-10 b,-2.20086,1.0001940
Kepler-10 b,-2.18451,0.9997853
Kepler-10 b,-2.16816,0.9999936
Kepler-10 b,-2.15182,0.9999096
Kepler-10 b,-2.13547,1.0002815
Kepler-10 b,-2.11912,0.9998394
Kepler-10 b,-2.10278,0.9998251
Kepler-10 b,-2.08643,0.9994423
Kepler-10 b,-2.07008,0.9996764
Kepler-10 b,-2.05374,1.0002999
Kepler-10 b,-2.03739,1.0004670
Kepler-10 b,-2.02104,0.9997050
Kepler-10 b,-2.00470,0.9996424
Kepler-10 b,-1.98835,1.0002040
Kepler-10 b,-1.97200,1.0001884
Kepler-10 b,-1.95566,0.9997786
Kepler-10 b,-1.93931,1.0003154
Kepler-10 b,-1.92297,0.9999462
Kepler-10 b,-1.90662,0.9999584
Kepler-10 b,-1.89027,0.9997711
Kepler-10 b,-1.87393,0.9998489
Kepler-10 b,-1.85758,0.9997981
Kepler-10 b,-1.84123,0.9998869
Kepler-10 b,-1.82489,1.0002164
Kepler-10 b,-1.80854,0.9998942
Kepler-10 b,-1.79220,0.9997624
Kepler-10 b,-1.77585,0.9995883
Kepler-10 b,-1.75950,0.9997046
Kepler-10 b,-1.74316,1.0001215
Kepler-10 b,-1.72681,1.0000631
Kepler-10 b,-1.71046,1.0000276
Kepler-10 b,-1.69411,1.0000470
Kepler-10 b,-1.67777,1.0000206
Kepler-10 b,-1.66142,0.9995968
Kepler-10 b,-1.64508,0.9998024
Kepler-10 b,-1.62873,1.0000839
Kepler-10 b,-1.61238,1.0000959
Kepler-10 b,-1.59604,1.0000269
Kepler-10 b,-1.57969,0.9999051
Kepler-10 b,-1.56334,1.0001160
Kepler-10 b,-1.54700,1.0000218
Kepler-10 b,-1.53065,1.0003228
Kepler-10 b,-1.51431,0.9999525
Kepler-10 b,-1.49796,0.9998576
Kepler-10 b,-1.48161,1.0000014
Kepler-10 b,-1.46526,1.0001275
Kepler-10 b,-1.44892,1.0002649
Kepler-10 b,-1.43257,0.9999770
Kepler-10 b,-1.41623,1.0001319
Kepler-10 b,-1.39988,0.9995965
Kepler-10 b,-1.38353,1.0000865
Kepler-10 b,-1.36719,1.0001793
Kepler-10 b,-1.35084,1.0003451
Kepler-10 b,-1.33449,1.0000370
Kepler-10 b,-1.31815,0.9997585
Kepler-10 b,-1.30180,1.0002198
Kepler-10 b,-1.28546,0.9997304
Kepler-10 b,-1.26911,0.9998803
Kepler-10 b,-1.25276,0.9998022
Kepler-10 b,-1.23642,0.9999871
Kepler-10 b,-1.22007,0.9998951
Kepler-10 b,-1.20372,0.9996612
Kepler-10 b,-1.18738,0.9999655
Kepler-10 b,-1.17103,1.0000090
Kepler-10 b,-1.15468,1.0001821
Kepler-10 b,-1.13834,0.9996870
Kepler-10 b,-1.12199,0.9999973
Kepler-10 b,-1.10564,0.9998197
Kepler-10 b,-1.08930,1.0001621
Kepler-10 b,-1.07295,1.0001890
Kepler-10 b,-1.05660,0.9999978
Kepler-10 b,-1.04026,1.0000656
Kepler-10 b,-1.02391,0.9996363
Kepler-10 b,-1.00757,1.0004246
Kepler-10 b,-0.99122,1.0004678
Kepler-10 b,-0.97487,0.9999051
Kepler-10 b,-0.95853,1.0000058
Kepler-10 b,-0.94218,1.0002667
Kepler-10 b,-0.92583,0.9998422
Kepler-10 b,-0.90949,0.9998140
Kepler-10 b,-0.89314,0.9996356
Kepler-10 b,-0.87679,0.9998378
Kepler-10 b,-0.86045,1.0000503
Kepler-10 b,-0.84410,0.9994673
Kepler-10 b,-0.82776,0.9996631
Kepler-10 b,-0.81141,0.9998277
Kepler-10 b,-0.79506,0.9996480
Kepler-10 b,-0.77871,1.0000658
Kepler-10 b,-0.76237,1.0003621
Kepler-10 b,-0.74602,1.0001059
Kepler-10 b,-0.72968,1.0000121
Kepler-10 b,-0.71333,1.0001750
Kepler-10 b,-0.69698,0.9997833
Kepler-10 b,-0.68064,1.0001532
Kepler-10 b,-0.66429,0.9999214
Kepler-10 b,-0.64794,1.0001576
Kepler-10 b,-0.63160,0.9999573
Kepler-10 b,-0.61525,0.9998935
Kepler-10 b,-0.59890,0.9999664
Kepler-10 b,-0.58256,0.9999680
Kepler-10 b,-0.56621,0.9998688
Kepler-10 b,-0.54986,0.9999893
Kepler-10 b,-0.53352,0.9997235
Kepler-10 b,-0.51717,1.0003504
Kepler-10 b,-0.50082,0.9998042
Kepler-10 b,-0.48448,1.0003093
Kepler-10 b,-0.46813,1.0003259
Kepler-10 b,-0.45179,1.0000054
Kepler-10 b,-0.43544,1.0002144
Kepler-10 b,-0.41909,1.0000545
Kepler-10 b,-0.40275,0.9997894
Kepler-10 b,-0.38640,1.0002654
Kepler-10 b,-0.37005,0.9996839
Kepler-10 b,-0.35371,0.9997811
Kepler-10 b,-0.33736,1.0000857
Kepler-10 b,-0.32102,0.9998672
Kepler-10 b,-0.30467,0.9999089
Kepler-10 b,-0.28832,1.0001062
Kepler-10 b,-0.27197,0.9997232
Kepler-10 b,-0.25563,0.9998079
Kepler-10 b,-0.23928,0.9997825
Kepler-10 b,-0.22294,0.9997995
Kepler-10 b,-0.20659,1.0000731
Kepler-10 b,-0.19024,0.9993058
Kepler-10 b,-0.17390,0.9997949
Kepler-10 b,-0.15755,0.9999423
Kepler-10 b,-0.14120,0.9996803
Kepler-10 b,-0.12486,0.9997395
Kepler-10 b,-0.10851,0.9997770
Kepler-10 b,-0.09217,1.0001164
Kepler-10 b,-0.07582,1.0000338
Kepler-10 b,-0.05947,0.9995468
Kepler-10 b,-0.04312,0.9998493
Kepler-10 b,-0.02678,0.9996454
Kepler-10 b,-0.01043,0.9996960
Kepler-10 b,0.00592,0.9997819
Kepler-10 b,0.02226,0.9998812
Kepler-10 b,0.03861,1.0000211
Kepler-10 b,0.05495,1.0000536
Kepler-10 b,0.07130,0.9997346
Kepler-10 b,0.08765,1.0001264
Kepler-10 b,0.10399,0.9998770
Kepler-10 b,0.12034,0.9997788
Kepler-10 b,0.13669,0.9999559
Kepler-10 b,0.15303,0.9996740
Kepler-10 b,0.16938,0.9996790
Kepler-10 b,0.18572,1.0002328
Kepler-10 b,0.20207,0.9999130
Kepler-10 b,0.21842,0.9997732
Kepler-10 b,0.23476,0.9998460
Kepler-10 b,0.25111,0.9992440
Kepler-10 b,0.26746,1.0003494
Kepler-10 b,0.28380,0.9998594
Kepler-10 b,0.30015,0.9997196
Kepler-10 b,0.31650,1.0000952
Kepler-10 b,0.33284,0.9998974
Kepler-10 b,0.34919,1.0002630
Kepler-10 b,0.36554,0.9999763
Kepler-10 b,0.38188,0.9998913
Kepler-10 b,0.39823,1.0003056
Kepler-10 b,0.41458,0.9999623
Kepler-10 b,0.43092,1.0001588
Kepler-10 b,0.44727,0.9999686
Kepler-10 b,0.46361,0.9998630
Kepler-10 b,0.47996,0.9999744
Kepler-10 b,0.49631,0.9998992
Kepler-10 b,0.51265,1.0000423
Kepler-10 b,0.52900,0.9994260
Kepler-10 b,0.54535,1.0001462
Kepler-10 b,0.56169,0.9999816
Kepler-10 b,0.57804,0.9999877
Kepler-10 b,0.59438,1.0001279
Kepler-10 b,0.61073,0.9998035
Kepler-10 b,0.62708,1.0003023
Kepler-10 b,0.64343,0.9995661
Kepler-10 b,0.65977,0.9996958
Kepler-10 b,0.67612,0.9996855
Kepler-10 b,0.69246,0.9992604
Kepler-10 b,0.70881,1.0000422
Kepler-10 b,0.72516,1.0000213
Kepler-10 b,0.74150,0.9999578
Kepler-10 b,0.75785,1.0000247
Kepler-10 b,0.77420,0.9996370
Kepler-10 b,0.79054,0.9999521
Kepler-10 b,0.80689,0.9997541
Kepler-10 b,0.82324,1.0002704
Kepler-10 b,0.83958,1.0001999
Kepler-10 b,0.85593,1.0002626
Kepler-10 b,0.87228,0.9998558
Kepler-10 b,0.88862,1.0001438
Kepler-10 b,0.90497,1.0000905
Kepler-10 b,0.92132,1.0002176
Kepler-10 b,0.93766,1.0000701
Kepler-10 b,0.95401,1.0003063
Kepler-10 b,0.97035,0.9998302
Kepler-10 b,0.98670,0.9998651
Kepler-10 b,1.00305,1.0000710
Kepler-10 b,1.01939,1.0000266
Kepler-10 b,1.03574,0.9998790
Kepler-10 b,1.05209,1.0000467
Kepler-10 b,1.06843,0.9998167
Kepler-10 b,1.08478,0.9995635
Kepler-10 b,1.10112,1.0002806
Kepler-10 b,1.11747,1.0002769
Kepler-10 b,1.13382,0.9999781
Kepler-10 b,1.15017,1.0001468
Kepler-10 b,1.16651,1.0000356
Kepler-10 b,1.18286,0.9999483
Kepler-10 b,1.19920,0.9998922
Kepler-10 b,1.21555,0.9996709
Kepler-10 b,1.23190,0.9997262
Kepler-10 b,1.24824,0.9999129
Kepler-10 b,1.26459,1.0001222
Kepler-10 b,1.28094,1.0000432
Kepler-10 b,1.29728,0.9996579
Kepler-10 b,1.31363,1.0001212
Kepler-10 b,1.32998,1.0003184
Kepler-10 b,1.34632,1.0002077
Kepler-10 b,1.36267,1.0001635
Kepler-10 b,1.37902,1.0001215
Kepler-10 b,1.39536,1.0001974
Kepler-10 b,1.41171,1.0000936
Kepler-10 b,1.42806,0.9998682
Kepler-10 b,1.44440,0.9998659
Kepler-10 b,1.46075,1.0002183
Kepler-10 b,1.47710,1.0003146
Kepler-10 b,1.49344,1.0001122
Kepler-10 b,1.50979,1.0006814
Kepler-10 b,1.52613,1.0001664
Kepler-10 b,1.54248,1.0001223
Kepler-10 b,1.55883,1.0000854
Kepler-10 b,1.57517,1.0004348
Kepler-10 b,1.59152,1.0005000
Kepler-10 b,1.60787,1.0000924
Kepler-10 b,1.62421,1.0000634
Kepler-10 b,1.64056,0.9996519
Kepler-10 b,1.65690,1.0000640
Kepler-10 b,1.67325,0.9998959
Kepler-10 b,1.68960,0.9995469
Kepler-10 b,1.70594,1.0000058
Kepler-10 b,1.72229,0.9997856
Kepler-10 b,1.73864,0.9999780
Kepler-10 b,1.75498,1.0001375
Kepler-10 b,1.77133,0.9998923
Kepler-10 b,1.78768,0.9999011
Kepler-10 b,1.80402,0.9996251
Kepler-10 b,1.82037,1.0004799
Kepler-10 b,1.83672,0.9998256
Kepler-10 b,1.85306,0.9999916
Kepler-10 b,1.86941,0.9999518
Kepler-10 b,1.88575,1.0001025
Kepler-10 b,1.90210,0.9998445
Kepler-10 b,1.91845,1.0001128
Kepler-10 b,1.93479,0.9999902
Kepler-10 b,1.95114,1.0001073
Kepler-10 b,1.96749,0.9997897
Kepler-10 b,1.98384,0.9997237
Kepler-10 b,2.00018,0.9997519
Kepler-10 b,2.01653,0.9995669
Kepler-10 b,2.03287,0.9999481
Kepler-10 b,2.04922,0.9996608
Kepler-10 b,2.06557,1.0000274
Kepler-10 b,2.08191,1.0003800
Kepler-10 b,2.09826,1.0000698
Kepler-10 b,2.11461,1.0003622
Kepler-10 b,2.13095,1.0002189
Kepler-10 b,2.14730,1.0003655
Kepler-10 b,2.16364,1.0000162
Kepler-10 b,2.17999,1.0002546
Kepler-10 b,2.19634,0.9999532
Kepler-10 b,2.21268,0.9998213
Kepler-10 b,2.22903,0.9999122
Kepler-10 b,2.24538,0.9996709
Kepler-10 b,2.26172,1.0002048
Kepler-10 b,2.27807,1.0000028
Kepler-10 b,2.29442,1.0000205
Kepler-10 b,2.31076,0.9997855
Kepler-10 b,2.32711,1.0001060
Kepler-10 b,2.34346,1.0001026
Kepler-10 b,2.35980,1.0003167
Kepler-10 b,2.37615,0.9996555
Kepler-10 b,2.39250,1.0003808
Kepler-10 b,2.40884,0.9993768
Kepler-10 b,2.42519,0.9997889
Kepler-10 b,2.44153,1.0001446
Kepler-10 b,2.45788,1.0000373
Kepler-10 b,2.47423,1.0003480
Kepler-10 b,2.49057,0.9999058
Kepler-10 b,2.50692,1.0001180
Kepler-10 b,2.52327,1.0004423
Kepler-10 b,2.53961,0.9997441
Kepler-10 b,2.55596,0.9996736
Kepler-10 b,2.57231,1.0000390
Kepler-10 b,2.58865,1.0000341
Kepler-10 b,2.60500,1.0001118
Kepler-10 b,2.62135,1.0001607
Kepler-10 b,2.63769,0.9998515
Kepler-10 b,2.65404,0.9999455
Kepler-10 b,2.67039,1.0002599
Kepler-10 b,2.68673,0.9997337
Kepler-10 b,2.70308,1.0000401
Kepler-10 b,2.71942,0.9997620
Kepler-10 b,2.73577,0.9998185
Kepler-10 b,2.75212,0.9998918
Kepler-10 b,2.76846,0.9998259
Kepler-10 b,2.78481,0.9999000
Kepler-10 b,2.80116,0.9999302
Kepler-10 b,2.81750,0.9998987
Kepler-10 b,2.83385,0.9997755
Kepler-10 b,2.85020,1.0003570
Kepler-10 b,2.86654,1.0000816
Kepler-10 b,2.88289,1.0002778
Kepler-10 b,2.89924,1.0005630
Kepler-10 b,2.91558,0.9996560
Kepler-10 b,2.93193,0.9996826
Kepler-10 b,2.94827,0.9998783
Kepler-10 b,2.96462,1.0001927
Kepler-10 b,2.98097,1.0001203
Kepler-10 b,2.99731,1.0001687
Kepler-10 b,3.01366,0.9996185
Kepler-10 b,3.03001,0.9998713
Kepler-10 b,3.04635,0.9997818
Kepler-10 b,3.06270,1.0002536
Kepler-10 b,3.07904,0.9998530
Kepler-10 b,3.09539,0.9998153
Kepler-10 b,3.11174,1.0001059
Kepler-10 b,3.12808,0.9998510
Kepler-10 b,3.14443,0.9998970
Kepler-10 b,3.16078,0.9997552
Kepler-10 b,3.17712,1.0000089
Kepler-10 b,3.19347,0.9998262
Kepler-10 b,3.20982,0.9997209
Kepler-10 b,3.22616,1.0000894
Kepler-10 b,3.24251,0.9999215
Kepler-10 b,3.25886,0.9995865
Kepler-10 b,3.27520,0.9996693
Kepler-10 b,3.29155,0.9998138
Kepler-10 b,3.30790,0.9998990
Kepler-10 b,3.32424,0.9999639
Kepler-10 b,3.34059,0.9995057
Kepler-10 b,3.35693,0.9999344
Kepler-10 b,3.37328,0.9996356
Kepler-10 b,3.38963,1.0003728
Kepler-10 b,3.40598,0.9999319
Kepler-10 b,3.42232,0.9992881
Kepler-10 b,3.43867,0.9998195
Kepler-10 b,3.45502,0.9999474
Kepler-10 b,3.47136,0.9999913
Kepler-10 b,3.48771,1.0002439
Kepler-10 b,3.50405,0.9995378
Kepler-10 b,3.52040,1.0003238
Kepler-10 b,3.53675,0.9996638
Kepler-10 b,3.55309,0.9998434
Kepler-10 b,3.56944,1.0000128
